,geo,id,created_at,text,author_id,lang,public_metrics,description,name,id,verified,protected,location,username,country_code,country,name,geo,full_name,place_type,id
131,{'place_id': 'e0060cda70f5f341'},1198085509161127937,2019-11-23T03:46:59.000Z,"This is essential. Dignity of risk, dignity of accountability are crucial for folks with developmental / intellectual disabilities. https://t.co/wu44bzKhcu",17531358,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Husband to Emily•Father to Rylee•Family Pastor of Brookport Church of God• GM Pizza Inn-Paducah,KY•Jesus Follower",Ryan Summers,2996782888,False,False,"Paducah, KY",pizza_preacha,US,United States,Pennsylvania,"{'type': 'Feature', 'bbox': [-80.519851, 39.719801, -74.689517, 42.516072], 'properties': {}}","Pennsylvania, USA",admin,dd9c503d6c35364b
132,{'place_id': '3df4f427b5a60fea'},1194620172771966977,2019-11-13T14:16:58.000Z,"NEW: @JulianCastro’s People First Disability Policy

“Everyone has dignity”

“The policy aims to build upon the civil rights established in the Americans With Disabilities Act”

via @wendyluwrites https://t.co/zG5WnxJvcM",282751665,en,"{'retweet_count': 33, 'reply_count': 1, 'like_count': 88, 'quote_count': 0}",Progressive Liberal. #BLM #LoveIsLove #NoHumanIsIllegal #BidenHarris #BuildBackBetter,Davgar,251437822,False,False,"Virginia, USA",dgarner7871,US,United States,Chula Vista,"{'type': 'Feature', 'bbox': [-117.117116, 32.582128, -116.9278103, 32.685406], 'properties': {}}","Chula Vista, CA",city,28ace6b8d6dbc3af
133,{'place_id': '1082e8adc716a001'},1190319187618664448,2019-11-01T17:26:24.000Z,"Honored to attend and speak at the 8th Annual Disability Mentoring Day @ Boston City Hall.  Thanks to the tremendous leadership of @DisabilityBOS Comm. McCosh, Mayor @marty_walsh and @MassRehabComm in ensuring persons with disabilities are treated with respect &amp; dignity. #bospoli https://t.co/ywGfuFQrUF",4885523950,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 1}",Senior Transportation Connection keeps seniors on the move! Ride program in Cuyahoga County for adults age 60+,STC,895717504458178561,False,False,"Cuyahoga County, OH",Ride_STC,US,United States,Cibolo,"{'type': 'Feature', 'bbox': [-98.2637514, 29.556341, -98.19757, 29.603081], 'properties': {}}","Cibolo, TX",city,af2cf12389d619de
134,{'place_id': '649e2f87098fc037'},1188116727047041027,2019-10-26T15:34:36.000Z,@OnePlus_USA Heck of a phone if you aren't on disability  and find yourself only window shopping.  We all have our burdens and I guess I can live without one but it would be nice not to depend on what they called Obama phones.  Every program that saps your dignity creates shame.,368666599,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Singer/song writer/rapper/inspirational speaker born with brittle bones (140+ fractures), but an unbreakable spirit. Have been watched by a Billion people!",Sparsh Shah-Purhythm,4704991070,False,False,"New Jersey, USA",SparshPurhythm,US,United States,West Bloomfield Township,"{'type': 'Feature', 'bbox': [-83.441942, 42.52605, -83.32039, 42.617858], 'properties': {}}","West Bloomfield Township, MI",city,93b9db5989615417
135,{'place_id': '67b98f17fdcf20be'},1187125681441914880,2019-10-23T21:56:32.000Z,Honored to talk w/ the dedicated staff of @DisabilityBOS &amp; to receive a briefing on their priorities. Proud to join my @BOSCityCouncil colleagues in recognizing the commission for their outstanding advocacy in ensuring persons w/ disabilities are treated with dignity and respect. https://t.co/NPPBIqV2Fk,4885523950,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}","Veteran, Certified Locomotive Engineer, Legislator, Union Member",Rich Andrade,2494724053,False,False,,Rich4SenateLD22,US,United States,Venice Gardens,"{'type': 'Feature', 'bbox': [-82.4252277, 27.057244, -82.384742, 27.0792376], 'properties': {}}","Venice Gardens, FL",city,5f079658f0aa29e6
136,{'place_id': 'f54a2170ff4b15f7'},1185788538295590912,2019-10-20T05:23:13.000Z,Disabled people are more than a talking point. There are needs and support required to live with dignity and independence. I am so proud of @BernieSanders for making #disability an important part of his platform. Those not disabled are temporarily able-bodied. #BerniesBack https://t.co/nWN6NEx93Q,160304538,en,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 27, 'quote_count': 0}","Strategist by day, repro freedom advocate with @ProChoice_MO and @RightByYou by night | dog dad | @ManUtd fan. Kind of judgey, always sleepy. (she/her)",Allison⚡️,255375419,False,False,St. Louis,donutroyalty,US,United States,Rhode Island,"{'type': 'Feature', 'bbox': [-71.907259, 41.095834, -71.088567, 42.018808], 'properties': {}}","Rhode Island, USA",admin,6d50765616ee2e60
137,{'place_id': '04cb31bae3b3af93'},1184543932484608001,2019-10-16T18:57:35.000Z,"@LindseyGrahamSC And civil discourse, fair treatment, including the respect for rights and the dignity of all individuals, regardless of race, ethnicity, national origin, religion, gender, disability, or sexual orientation?",16499590,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Abolitionist. Writing coach and editor, Anacaona. Director, Ohio Immigrant Alliance. “Far From Their Eyes: Ohio Migration Anthology"" https://t.co/93pydBI3iO",Lynn Tramonte,16692135,False,False,"Cleveland Heights, OH",tramontela,US,United States,Canyon Rim,"{'type': 'Feature', 'bbox': [-111.852738, 40.699831, -111.7898946, 40.715344], 'properties': {}}","Canyon Rim, UT",city,d6c71931fc9bcc93
138,{'place_id': '78775f08fd153aed'},1184307020947775488,2019-10-16T03:16:11.000Z,"Minnesotans of all abilities deserve to live in safety &amp; dignity. 

Tonight I attended a Disability Forum with @BIAMN_PubPol , @MNStrokeAssoc , and @thearcminnesota with colleagues @SenatorRelph &amp; @LisaDemuthMN. We were touched by the heartfelt stories that were shared. #mnleg https://t.co/GFCCfFEY6M",95583836,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","Clinical Counselor. Providing psychotherapy for over 25 years. Substance abuse, grief, depression, domestic abuse and life transitions.",LITA PERNA,35362949,False,False,,IamLita,US,United States,Richmond,"{'type': 'Feature', 'bbox': [-122.420497, 37.895308, -122.3043308, 38.002378], 'properties': {}}","Richmond, CA",city,029dd1f28dbd3d26
139,{'place_id': '07d9c9471ec83000'},1184163912947847168,2019-10-15T17:47:32.000Z,Shocking health care disparities with people with disabilities! @TimShriver #ImproveHealthCare #Dignity #CDCGrandRounds2019,22960233,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#CivicInnovation #SocEnt #SocInn #HumanCentered #Design.,Lance Hegland,2523835303,False,False,"Minneapolis, Minnesota",LanceHegland,US,United States,Columbus,"{'type': 'Feature', 'bbox': [-83.200169, 39.832013, -82.7713751, 40.157354], 'properties': {}}","Columbus, OH",city,3df0e3eb1e91170b
140,{'place_id': 'd48f32df6ecc8aaa'},1182334831612571649,2019-10-10T16:39:25.000Z,@ReichlinMelnick Protesters include young children with disabilities and people who have been kidnapped and tortured while being forced to remain in Mexico. These are human beings deserving of respect and dignity. I’m stunned by the cruelty.,39843214,en,"{'retweet_count': 37, 'reply_count': 1, 'like_count': 103, 'quote_count': 2}","Native Texan Redneck Democrat, Navy Vet, Baylor Bear and newly minted Red Raider #TeacherSpouse so officially #MsBrownsBitch #WeAreAllen",Voting is the currency of change ✌️#BLM,117448217,False,False,Dallas Cowboys Nation,Jon_M_Brown,US,United States,West Virginia,"{'type': 'Feature', 'bbox': [-82.644739, 37.201483, -77.7189303, 40.638802], 'properties': {}}","West Virginia, USA",admin,2d83c71ce16cd187
141,{'place_id': '9531d4e3bbafc09d'},1179221477297721344,2019-10-02T02:28:03.000Z,"Max’s Law means inclusion, dignity, and fully accessible spaces for all members of society. 

✅Enhance privacy and dignity.  
✅Encourage community integration.  
✅Helps people with disabilities travel more easily. 
✅Makes public and private buildings more accessible. (3/7) https://t.co/JGrvAuIxJz",119167800,en,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",Licensed Master Sailor Senshi (LMSS) | She/Her/HeyYou! 💖 OT7 💜 | Texpat 🌮,"Regis ⁷ (PTDLV 4/9 was the best night, fight me)",293091375,False,False,"Richland, WA",DamnYouRegis,US,United States,Tarrytown,"{'type': 'Feature', 'bbox': [-73.894691, 41.046491, -73.830903, 41.087041], 'properties': {}}","Tarrytown, NY",city,5bc740e49d25a1a5
142,{'place_id': 'ecbe2aea853af44e'},1177409436178104321,2019-09-27T02:27:39.000Z,Florida's #Medicaid waiver pprovides essential services to many Floridians wwith #disabilities. Proposed changes could reduce or eliminate those services lleaving many wwithout care. #dignity https://t.co/cruUocaw2a,261498304,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lived/desert much of my https://t.co/CaD2yLiiJ6 professional 40 years;Musician and Cantor for Catholic Church over 40 yrs.Degrees in Anthropology & Spec Educ. Writer.No Lists!,Laurie A O'Bryne,872498825037987840,False,False,"Los Banos, CA",adair1946,US,United States,Petaluma,"{'type': 'Feature', 'bbox': [-122.6823831, 38.205307, -122.584356, 38.283601], 'properties': {}}","Petaluma, CA",city,239aa72871ae24ab
143,{'place_id': '07d9db7ffc080003'},1175042604586680321,2019-09-20T13:42:42.000Z,"Individuals with disabilities are still largely unemployed. Kim and Noelle want to change that.

Kim: “We can’t stop here.... The unemployment rates are too high. Beans is what... community and dignity look like.”

A video shares the story of @beanz_co. #inclusion #CTtransition19 https://t.co/8x0tRlXjPn",68690201,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","Improving access to care & quality of life by wielding the patient voice as a catalyst to advance advocacy, education, awareness & research efforts.",Lupus Association,786729450247446528,False,False,"Verona, NY",LADAOrg,US,United States,Boston Convention Center Grand Ballroom,"{'type': 'Feature', 'bbox': [-71.04357559788969, 42.347614556723414, -71.04357559788969, 42.347614556723414], 'properties': {}}",Boston Convention Center Grand Ballroom,poi,07d9e8edc7085000
144,{'place_id': 'fbd6d2f5a4e4a15e'},1173727406009405440,2019-09-16T22:36:35.000Z,"Great to see all the incredible advocates, providers, legislators,  agency staff &amp; friends today at the #MasterPlanForAging conference. Can’t wait to get to work ensuring that all Californians can age in dignity regardless of income, race, disability, gender, &amp; sexual identity 👊🏼",19026284,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",,Rhys Taylor,32631634,False,False,california,rhystaylor77,US,United States,Roseville,"{'type': 'Feature', 'bbox': [-121.385009, 38.716061, -121.216452, 38.8102595], 'properties': {}}","Roseville, CA",city,38109314e8d0ee2f
145,{'place_id': 'f89cf7d1f19da56b'},1172873136423022592,2019-09-14T14:02:01.000Z,Jennifer Sheehy: The dignity of work https://t.co/UtWsN5eNql #WorkMatters #disabilities,251800086,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Formerly homeless, disabled, freelance writer, vendor for the Contributor https://t.co/tUibZ9NgzL",Vicky Batcher,1472580348,False,False,"Nashville, TN",vbatcher50,US,United States,Virginia Highland,"{'type': 'Feature', 'bbox': [-84.370771, 33.7733549, -84.3483219, 33.7882399], 'properties': {}}","Virginia Highland, Atlanta",neighborhood,17f9725fc7c7657f
146,{'place_id': '67b98f17fdcf20be'},1172262289736634369,2019-09-12T21:34:44.000Z,"In @nytimes, @Andrew_Solomon makes the case for the dignity of people with disabilities.  ""What we wouldn’t have opted into is not the same as what we’d now like to change.""  
 https://t.co/bpOOqyPGAb",32884220,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Master of Manuscripts @BookLaunchers. Journalist @TheNoCoOptimist. Getting my MPH in epidemiology at @ColoradoSPH. Former: @Coloradoan & @GreeleyTribune.,Kelly Ragan,576464239,True,False,"Greeley, CO",kellyraygun,US,United States,New Jersey,"{'type': 'Feature', 'bbox': [-75.563587, 38.788657, -73.88506, 41.357424], 'properties': {}}","New Jersey, USA",admin,65b4760a2b411e11
147,{'place_id': '0138153149b79c7f'},1171847374706286599,2019-09-11T18:06:00.000Z,"The best way to honor those who died in the 9-11 attacks is to treat everyone with respect and dignity regardless of their race, religion, gender, age, disability, national origin, sexual orientation.  Feed the hungry, house the homeless, provide medical care to those who cannot",27344532,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","putting learning spaces, technologies, and strategies together for every child. Letting children lead. ex-NYPD. Author of Timeless Learning and The Drool Room",Ira Socol,1249711,False,False,,irasocol,US,United States,Gaithersburg,"{'type': 'Feature', 'bbox': [-77.252801, 39.102707, -77.1630643, 39.169487], 'properties': {}}","Gaithersburg, MD",city,db1e795d2641873e
148,{'place_id': '18810aa5b43e76c7'},1171497494523461635,2019-09-10T18:55:42.000Z,"Today’s LGBT seniors are the people who fought for the freedoms we enjoy today. We MUST help ensure that some of our most vulnerable LGBT seniors and people with disabilities receive care in peace and dignity.
#TuesdayThoughts https://t.co/UnOccembMT",743229165139296258,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","lower-lefty, 🏳️‍⚧️🏳️‍🌈Green New Deal, M4A, free education, income equality, reparations. Stop detentions and deportations! She/her No DMs.",Beth Moore,50151371,False,False,"Texas, USA",glendaEmoore,US,United States,City Hall Park,"{'type': 'Feature', 'bbox': [-74.00709148721968, 40.71216960573478, -74.00709148721968, 40.71216960573478], 'properties': {}}",City Hall Park,poi,07d9ec6899488001
149,{'place_id': 'dd3b100831dd1763'},1168970756748972032,2019-09-03T19:35:21.000Z,"""Disabled lives are lives, and are charged with inherent dignity...Some have rich lives despite their disability, but others would say they have rich lives at least in part because of their disability.""

@Andrew_Solomon for @nytimes 

https://t.co/YyKtwJny2S",46530078,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Dad to my Son who serves #Army, #2A, Son of a Vietnam Vet, #DetroitCatholic, #KofC, #Spartans Alum & married my best friend #TheMonica #MAGA #MolonLabe #1776",Richard Shetler Jr.,1374890082,False,False,"Grosse Pointe Woods, Michigan",RdshetJr,US,United States,Arlington,"{'type': 'Feature', 'bbox': [-77.172219, 38.827378, -77.031779, 38.934311], 'properties': {}}","Arlington, VA",city,319ee7b36c9149da
150,{'place_id': '1028b99ffc96c001'},1166861613409996801,2019-08-28T23:54:22.000Z,"At several @BOSCityCouncil hearings today, I had the opportunity to advocate for persons with disabilities @DisabilityBOS, language access @BostonLca, dignity for our immigrant communities @BOSImmigrants, residents in public housing @BHA_Boston, voting rights @BostonElections.",4885523950,en,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}","U.S. Senator, Washington state | @HELPCmteDems Chair | Assistant Democratic Leader | Working every day for WA families | she/her/hers",Senator Patty Murray,293131808,True,False,WA & DC,PattyMurray,US,United States,Hamden,"{'type': 'Feature', 'bbox': [-72.968693, 41.327184, -72.87314, 41.459756], 'properties': {}}","Hamden, CT",city,016ee40b5590c45a
151,{'place_id': '716a188f14ca331e'},1159774462922899456,2019-08-09T10:32:34.000Z,"EVERY person deserves to be treated with #dignity, regardless of #age, #ethnicity, #infirmity, or #disability. We are ALL image-bearers of God.",2996782888,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Volunteering is my cardio. Inspired by doers, thinkers & MacGyvers. Gold Star daughter. Proudly work for Bank of America. Opinions are my own.",Jodie,2714412358,False,False,,HardmanJodie,US,United States,Liverpool,"{'type': 'Feature', 'bbox': [-76.254017, 43.082506, -76.183767, 43.138185], 'properties': {}}","Liverpool, NY",city,b52b7a0e2263db4b
152,{'place_id': 'e4aee3ab11ef52a6'},1154815019219075074,2019-07-26T18:05:30.000Z,"@BrenSumner @j_blondi03 When I was younger people used that word to describe people with an  intellectual disability, not to be cruel or mean but that was the word used.
For anyone to use it now it's just beyond offensive &amp; sick. 
Is speaking w/respect and dignity too much to ask from trump &amp; his GOP?",251437822,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}","Navy Veteran, Sober since '94, Married since '92, Kids, G-Kids, Love Cats 
#IStandwUkraine 
#BLM
#RainbowAlly
#RecoveryPosse",Neale 🌊🌊 Cats & More Cats,2177677547,False,False,Virginia,nealeherg,US,United States,Northborough,"{'type': 'Feature', 'bbox': [-71.689727, 42.278763, -71.5956386, 42.359614], 'properties': {}}","Northborough, MA",city,5c56ca6e2b62216a
153,{'place_id': '0eb9676d24b211f1'},1154800587340468239,2019-07-26T17:08:09.000Z,"First #CityClub question speaks to not only the accessibility needs of people with disabilities, but the dignity and value of these citizens, as well. @NOACA_MPO acknowledges there is much work needed. @TheCityClub",895717504458178561,en,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",Joseph R Biden my President 🌷⚘🎆God is good everyday🙏 🌷✨🎇Racist MAGATs and nasties get blocked first tweet. I will not give you a platform.,Shady Lady,317132622,False,False,na,vsvivian_l,US,United States,Largo,"{'type': 'Feature', 'bbox': [-82.849182, 27.865251, -82.696478, 27.943275], 'properties': {}}","Largo, FL",city,e54569d90c7032c0
154,{'place_id': '812a6cfdd31b4a5f'},1154215482364452864,2019-07-25T02:23:09.000Z,"Every human being has an ability, one just needs to learn to see through it!

Let’s Diss our Disabilities &amp; make this world an “INCLUSIVE” place where Specially Abled will enjoy equality, get opportunities to excel &amp; live with dignity! Who is with me?

https://t.co/RkGLtv6KiK",4704991070,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",*Photographer*Model*Sun worshipper*Lover*Spoonie*Dog Mama*            🅿️progressive  IG=mcowan29,Megan Cowan,69010091,False,False,"Philadelphia, PA",MeganLCowan,US,United States,Ewing,"{'type': 'Feature', 'bbox': [-74.8667058, 40.2328591, -74.749545, 40.309227], 'properties': {}}","Ewing, NJ",city,dd5e0979537f80a0
155,{'place_id': '1002bb06fa142001'},1153725329606926337,2019-07-23T17:55:28.000Z,"Proud to attend @DisabilityBOS Americans with Disabilities Act Celebration Day @ City Hall today. Honored to present proclamation from @BOSCityCouncil colleagues in support of, &amp; our commitment to, persons w disabilities to be treated w dignity, respect, equal access #ADA29 #ADA https://t.co/yut6SxTYuo",4885523950,en,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 12, 'quote_count': 1}",The Official Twitter of Chula Vista Firefighters IAFF Local 2180...,Chula Vista Fire,717036758043660289,False,False,"Chula Vista, CA",chulavistafire,US,United States,Grandville,"{'type': 'Feature', 'bbox': [-85.782296, 42.873971, -85.732351, 42.933431], 'properties': {}}","Grandville, MI",city,6231ced9cc2b96aa
156,{'place_id': 'a612c69b44b2e5da'},1151305922041405440,2019-07-17T01:41:36.000Z,"When it looked like #HB2529 @Dignifiedchange was going to die, #HB2113 was the bill which saved it.  Thank You to Gov @dougducey for showing our nation,  Az cares about Dignity, Respect and Privacy for family members with disabilities. https://t.co/CxCJXAKUaM",2494724053,en,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 46, 'quote_count': 3}","Celebrating 50 years of #UDCLaw (1972-2022). #HBCU law school. No. 5 ranked clinical program (USNWR, 2023).",UDC Law,269856565,True,False,Washington DC,UDCLaw,US,United States,Somerville,"{'type': 'Feature', 'bbox': [-71.134552, 42.3727525, -71.072892, 42.418052], 'properties': {}}","Somerville, MA",city,ae845a49091f2727
157,{'place_id': '0570f015c264cbd9'},1150901811756355586,2019-07-15T22:55:49.000Z,"“We need to move beyond physical accessibility, and ask the medical community to think about cultural accessibility. When people with disabilities seek reproductive health care, we should be treated with the same dignity and respect as an able-bodied person.” -Juliet Salih @PPSLR",255375419,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Married, mother of 2 grown daughters, 2 beautiful granddaughters, retired Democrat. Now a warrior to take back America & make it the great nation it used to be!",Susan Hanes,3098907428,False,False,"San Antonio, TX",Megashoog,US,United States,Lincoln,"{'type': 'Feature', 'bbox': [-96.806031, 40.710053, -96.5870939, 40.896417], 'properties': {}}","Lincoln, NE",city,3af2a75dbeb10500
158,{'place_id': '33d5fac88acb8fa8'},1149105925837545478,2019-07-10T23:59:36.000Z,Much ❤️ and gratitude to disability rights advocates who have worked with me on deportation cases. We share common cause - that all humans be seen as humans and treated with dignity. https://t.co/kWPJCFkf1G @LCarterLong @JudyMark1,16692135,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",pizza snob. cookie baker. cake connoisseur. breakfast lover. solid midwestern 6.,Kelly Lisenbee,1312623638,False,False,"Edmond, OK",kelzwithaz,US,United States,Cumberland,"{'type': 'Feature', 'bbox': [-78.8128005, 39.6044076, -78.7032684, 39.7221912], 'properties': {}}","Cumberland, MD",city,448a1775be49da49
159,{'place_id': '1994142e26ba7127'},1147020077272748032,2019-07-05T05:51:11.000Z,"@michasnots @THR He hijacked happy family celebrations for those he ordered to appear. He mocked honor, this draft dodger who's father bought his FAKE disability as others fought and died for the country.  Trump's father helped that doctor financially for years. Trump hijacked dignity.",35362949,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#IAmAPreexistingCondition☠️ #Type2D💉#Parkinsons ♿️ #MichiganStAlumni🍺#MOM❤️#Rescues🐶 #VegasStrong🎰#Resist #Resign #Unfit #Complicit #Racist #FBR 🗽🌊,Ruth Ann Share,825094681923055616,False,False,"West Bloomfield, MI ",RuthShare,US,United States,Reno,"{'type': 'Feature', 'bbox': [-119.953849, 39.350749, -119.700515, 39.674123], 'properties': {}}","Reno, NV",city,4b25aded08900fd8
160,{'place_id': '9807c5c5f7a2c6ce'},1146593518565187586,2019-07-04T01:36:12.000Z,"Here's an overview of MN's direct support system problems, impacting health, safety, and dignity of many Minnesotans — esp people w/ disabilities, older adults, support workers, plus our families, friends, and provider orgs. #MNs4DSI #MNs4DSI_Info https://t.co/BZOBTUAz6v",2523835303,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Columbia / @GC_CUNY | Philosophy | Mathematics | String/M-theory | “All our scientific and philosophic ideals are altars to unknown gods.” ― William James,George Shiber,2964584867,False,False,"New York, USA",GeorgeShiber,US,United States,Placentia,"{'type': 'Feature', 'bbox': [-117.8848644, 33.8537551, -117.816285, 33.91009], 'properties': {}}","Placentia, CA",city,ef74afb7ccba74d6
161,{'place_id': '7eeed20da9c42064'},1136893770392322051,2019-06-07T07:12:51.000Z,"@rep_stevewomack You sir are a typical elected #Hypocrite where’s the outrage over the dignity of the Office of the President when he questioned McCains heroism, accused a journalist of being menstrual or mocked a physical disability and questioned the mental capacity of a sitting #SCOTUS",117448217,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Fan of @SpecialOlympics, @TheHavenSRQ & creating inclusive communities of dignity & respect where opportunity is not limited by disability. #2022usagames #SOFL",Wayne Luoma,1590007002,False,False,"Venice, FL",WayneLuoma,US,United States,Dubuque,"{'type': 'Feature', 'bbox': [-90.781325, 42.442191, -90.639614, 42.579121], 'properties': {}}","Dubuque, IA",city,7704cecc1f8f59e3
162,{'place_id': '3df4f427b5a60fea'},1136869159512543233,2019-06-07T05:35:04.000Z,@ksatnews Please use respectful language like “people with disabilities”. Everyone deserves dignity and respect,293091375,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","💫 open for web dev job opportunities! 🌈 35. she/her. mutant cyborg w service dog + 2 cats, a fondness for activism, star trek, books, & petting all dogs. 🧶",Stacey Kay 💖💜💙 #BLM 🦼,14150086,False,False,"Louisiana, USA",heystaceykay,US,United States,Los Gatos,"{'type': 'Feature', 'bbox': [-121.997026, 37.205924, -121.905719, 37.265466], 'properties': {}}","Los Gatos, CA",city,a2de7c70b82b0ca0
163,{'place_id': 'b1b6fc646de75904'},1133741751670194176,2019-05-29T14:27:52.000Z,@kylegriffin1 I have worked with people with real mental disabilities my entire adult life. They show more restraint and dignity than Trump does. Biden would not do this but I would love to see both take IQ tests. Trump could not read well enough to get through one.,872498825037987840,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","writer, activist(affiliated with @pdamerica) idealist and luftmensch. Disabled from birth, sitcom junkie, gives a fuck when it ain't her turn.  She/her.",Erika Jahneke,158189078,False,False,"Phoenix, Arizona",chicating,US,United States,Juneau,"{'type': 'Feature', 'bbox': [-134.6678953, 58.260245, -134.3499372, 58.4253], 'properties': {}}","Juneau, AK",city,00ebeb4332dd7c50
164,{'place_id': '1d9a5370a355ab0c'},1129899044954923008,2019-05-18T23:58:19.000Z,"What an amazing event #SVBJWOI for the #LADAorg team to experience as honoree @cvonraesfeld moved the audience with her passion, grace and dignity despite #lupus, disability, and adversity. #WeHaveValue #PatientVoice @LupusMore @Looms4Lupus @Lupus_Chat https://t.co/2H4dImfxMZ",786729450247446528,en,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 22, 'quote_count': 3}","We are a media, grassroots advocacy, digital strategy and government relations firm committed to helping good people win.",Checkmate Consulting,461562865,False,False,"East Greenwich, RI",CheckmateCG,US,United States,Stockton,"{'type': 'Feature', 'bbox': [-121.4168716, 37.883347, -121.183979, 38.078305], 'properties': {}}","Stockton, CA",city,d98e7ce217ade2c5
165,{'place_id': '36ac79e68ace76e4'},1128849796372897792,2019-05-16T02:28:59.000Z,"Help San Bernardino caregivers get the dignity, respect, and living wage they deserve. Please tell the San Bernardino County Board of Supervisors that seniors, people living with disabilities and their caregivers must be a priority! https://t.co/atxtN8KSYj #sanbernardinocares",32631634,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#civilrights, #laborlawyer, disability law, employment discrimination,writer #litigator, #BuddhistSocialActivist, #progressive #DSA #gunreformnow #BLM",Victor Perri,154974214,False,False,Salt Lake City UT,JaphyRyder,US,United States,Idaho,"{'type': 'Feature', 'bbox': [-117.243028, 41.987982, -111.0434969, 49.001121], 'properties': {}}","Idaho, USA",admin,4723507d8ce23a60
166,{'place_id': '00ab941b685334e3'},1125561616949547008,2019-05-07T00:42:56.000Z,@Wayneblackbur19 Very few are willing to have that dignity anymore. I'm so glad that even with my disability I'm able to do what I can to earn money,1472580348,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","💥 Associate director of @NYJazzAcademy / Voted BEST NEW JAZZ (Hot House) / Endorsing Artist for Morgan Mouthpieces / Featured on NPR, Boston Globe, Timeout NY",Daniel Bennett,25684933,False,False,"New York, New York",DanielBennettNY,US,United States,Washington,"{'type': 'Feature', 'bbox': [-124.848975, 45.543542, -116.915989, 49.0025023], 'properties': {}}","Washington, USA",admin,bc3a38d3d5999b4b
167,{'place_id': 'b2e4e65d7b80d2c1'},1123339341688913920,2019-04-30T21:32:24.000Z,"“As a disabled person, it’s all about dignity as a human being,” Schlicting said.
https://t.co/kr6rgRPX4X",576464239,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","Michael Downes is an Oklahoma City-based photographer, offering photo  services throughout the state.   Commercial | Editorial | Fine Art |  People",Michael Downes,435105906,False,False,Oklahoma City,downesphoto,US,United States,West Palm Beach,"{'type': 'Feature', 'bbox': [-80.2006, 26.644671, -80.044639, 26.7991205], 'properties': {}}","West Palm Beach, FL",city,4de072969805ac41
168,{'place_id': 'ae182036ae63c038'},1122147374103760900,2019-04-27T14:35:57.000Z,"We know this. Airlines and airports routinely violate disability rights and dignity, and get away with it @FAANews
https://t.co/P90RGxrBV1 #a11y @PANYNJ and @fly2ohare are 2 biggest violators",1249711,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Erin Saberi,785977977519484928,False,False,"California, USA",Erinsaberi1,US,United States,Catonsville,"{'type': 'Feature', 'bbox': [-76.794408, 39.22709, -76.688592, 39.294914], 'properties': {}}","Catonsville, MD",city,dd03cd2e1b3ad5fa
